card_number,Phone 1,Phone 2,Email,IP
8519402065017305,4240611325,7215060019,,042218060091
7811057937162278,2621028466,3490672970,,240072152092
9813457672633187,5297429997,9528732541,,193066040033
5170367281235038,8725950616,5122677238,,164010229061
7477024028425349,7550043232,5978019326,,215064105074
4820203949475089,8513372284,5092370194,,060249057043
4416219271875870,8523198999,9434886098,,142193237162
3068631584751611,2750964943,8629212465,,107016046161
5148943765959411,3146309825,1505989341,,249029169181
2397210182708400,4456756010,6859219608,,229018052140
2697681496931093,1888598749,9121894239,,125011074226
8883175979786242,2281799405,5252983462,,200231063065
7894920272653146,7066267665,5247754307,,140140004143
1290185655051000,6909635425,2070168808,,072115065129
6946531726882376,2604700373,9705314293,,086013021169
6538735790971417,6645928545,8646882118,,136041019150
9432883813061758,1068897913,7769329105,,064239208242
9007772750602154,5927058358,5789485175,,200151071210
3167725896064237,4217898231,2005574212,,127117107062
1606102374958058,6591927761,8325665143,,103080182212
6349773042540011,2050084221,6075056600,,092043088238
5021180454958178,7180569787,8626114388,,140042159006
7053050301574727,7385653598,2634911308,,170188051222
8856193989677441,7293006283,9619600836,,065239239077
3204366403931432,4789808025,9041554047,,035207063215
1398451591616938,2989855378,9232908421,,112142213044
4953824066362528,1220530480,6209182860,,235158202129
5861723596925094,5070449755,9788266458,,231095028241
7794901188441191,4963167022,5096243674,,169076030255
7990161768180945,6563778312,1132397329,,173241009136
2262226706210263,5523113145,2153919273,,196140103236
9948502100922739,2861362966,5189900910,,041162107030
3109139422358387,7864373348,7037273689,,098249213097
9254170437475895,3049163708,3809921940,,057249142053
6189139679197916,3059258639,7509378369,,209234129115
6201430103436326,6808867808,8984839904,,052074062092
7958407933305319,6125954569,8742542384,,235077178214
8371334999543036,1712730078,9708532033,,232114151254
3133839914146803,5261035185,5481839190,,162097053245
8892630767693595,2157960161,1188878110,,150041217128
9878355146127138,9695949463,7436951988,,236173192011
5695011975474791,7533036232,9326401244,,055169239188
4725017495257565,5398647160,2029131648,,141053191232
3478364924158308,7027608888,9039661288,,219061133077
6014469069171568,7271901973,3539412791,,093118140070
6329263919249727,7965460607,8131690994,,086030224216
7622203398647292,6518720178,9554857519,,064078127166
2577459503671137,7388836126,2218532635,,117141091076
7113639526372882,9745223103,2879833753,,061114079214
6006658096661623,5158084368,2638858985,,252254111084
1422296198119706,6918142780,8312328869,,167198026124
4102216104182619,2147210900,2875453136,,144253182191
6794477567102620,4929872818,4758037664,,125154133122
4433137746811535,9990180883,9188549912,,077022050131
5723943414594940,6943760313,9126228933,,007144187037
7271787492480216,2693932560,8335258191,,224232011055
4677271182557268,1179923279,8730901318,,250038177144
3701152817979416,2300989802,4575341747,,134163027190
2656235495502315,5095507581,8469177241,,127197064122
5845228861254107,6130310284,7449293389,,220007226213
3170446576912266,3445102896,2842895475,,083221116227
3029723587602511,5946283846,3248514265,,145009195166
8724044706975681,4934496107,7440184737,,223128211186
2300205603635422,1284448229,5583024726,,070034168247
5170562734086334,4688692541,6026571706,,074147169195
1519033546635857,1283850417,7467810631,,201166143216
4717068976850589,5214210188,4789787601,,144109240111
4751572190320119,3119490078,3696240149,,002225002000
5773742578915393,9933401102,2076716315,,143203209213
4498564971128582,9157883706,7444898579,,030185083068
3296794934147529,9501707946,6038516130,,210052069153
3974742467174473,8948239995,3456521319,,248057100011
1712202844537821,8150869292,9942799444,,169082001202
5051322057196184,3262198598,1691632424,,137013032040
4342368662993856,8226718114,4944094625,,230007203221
5824575815432291,2053540619,5821843711,,117162151054
8470630572024356,4500105668,1102264943,,011082044062
1464200883464022,7158439201,4531325668,,135014044160
4397225794889218,6464008146,5165428133,,160052205250
6449079441441604,6585901092,5323833569,,099110118233
1356214292158836,9552623807,8380362784,,000149099163
1655583265265442,7836268717,8647473596,,208121094243
8247646451005489,2106565172,7098464886,,240024109207
6292485311891796,4539349405,3074372935,,035112076252
7047888294285667,3383767348,2142111577,,174070162239
2954710736130878,5106748068,8283104901,,218241178092
2881506972275752,6854009954,2677561737,,207136127224
9169826100303509,8484081728,6569287910,,254251172070
3730874780853797,6717516887,5719011844,,172155066051
9187491676798778,1348447276,8467178415,,235046060212
2907794473969919,4819542354,6886609657,,136170087193
2711582852264912,7165955648,8099185576,,111158150160
7678618147829484,8795626937,8793599544,,021166108237
7727289383972640,5956589581,9298793290,,186138028141
7794410627167078,5426374038,8801471287,,172061033130
9236555329769205,9321902955,8385525619,,057005040003
7265645362222654,5802745844,6947957980,,237085192008
7338983482756885,6307215162,8994341724,,179157230049
4572541790288180,9410723929,2692427146,,102252098064
3155703850875457,3527258525,7709334952,,192195217191
3896850438132126,7035793540,1539973046,,036102241002
3549573227123710,4648360242,3752046051,,097137253113
5199612067023944,2230368944,7812314276,,055094168143
6843163564297078,6003183469,6630062652,,253023253179
3778020749799228,1355959916,9076530496,,048150253214
4239390012093429,1352594753,4979603102,,253158030029
8951661704671706,1036463689,5598233390,,078207248128
5197392069791884,7615840708,2562323473,,048212015232
8231127622149005,3783008938,7525805561,,122046184023
7506926912810926,5259908653,3272981491,,138243071173
7860142824949297,5303932022,7447945268,,185197215053
3884404858363770,1762670547,5278080027,,094085152025
2829612750475355,5868273706,7305096451,,076231067226
3818552405329045,3456709521,2184869617,,148019193159
1411768882418673,1173644819,1715590006,,255023228017
8782985667550932,9129856533,2851666537,,130148041208
7676604921408329,2417947981,7674424501,,011246097008
1146093939306722,3503379686,3973584757,,077245185254
5983786681014167,5244220859,3608437784,,131097073005
6260492843798809,3638670490,7597970672,,183023015019
7485291435210214,9561936242,7554921233,,136111199172
3658857132647810,5756841512,2183818703,,219000250172
2767134883770149,7843472725,5559981673,,142176134095
3071824920874285,3259528590,8732686400,,088108108223
6132208377245161,2221681350,5894942589,,004213128098
3213341960815169,5573893298,9418533831,,152227068218
5959748773525699,2116615149,1160730609,,112080053168
9497973563777824,5707800373,4722536877,,066184202040
4040509074480020,3604827192,2103562353,,231018183137
7875741234932361,8254337322,1238841913,,057070221136
5401108056529254,5432551150,9972023568,,007128043093
7517230475744765,8954951305,3990575761,,189157247071
7661673125811811,3856190108,2026778014,,152217104109
5150778761030671,8279577736,4525297872,,017100154173
7600222995209270,8775053826,4851888832,,146002140098
4172120230331378,7480572559,5387103952,,021151126223
2260633757908858,7017653034,6813847021,,210215151252
5922851658725290,2402777787,6683887891,,019170158242
2657756394343533,6328685524,7541536732,,049204060115
9010684880775938,1666660868,6668422970,,023223184246
9920039516896001,1341248580,6538573650,,026241063114
9622025049219052,1505595570,2686613837,,009014079245
5719271662391388,2928097540,2475762828,,163081252068
8557656527547519,5610398955,2187473055,,136159015213
1669511728572647,8603667106,6381386095,,172098189037
8367852952115460,8248727143,6201724789,,255041238063
1436981432593563,3487947015,3345941645,,061065073039
1057500010001905,8381504644,4974684170,,126061227074
2238412641339758,7164716180,3820637378,,118192035104
6680858076873385,7818994156,6704483233,,064019010023
1612201337403392,5440292367,9456272393,,053171153002
2360356618866843,5967262652,9397693468,,242129181015
2970049998329937,6117404598,4765689806,,111104130211
5107369591584353,1283705599,7765294022,,227014188234
1544487491900605,6378080573,2075185078,,229103201136
6744147749827364,7432215734,5899984156,,057144030089
9411859521662997,6684731034,9787117624,,093198178217
9221334556653173,4005855396,8451631885,,089002139145
6938305463174267,4363847086,5848627599,,200040028076
1141697361380985,9393609813,8991695305,,076111149098
5793741876484329,2785851866,7315865092,,243240064053
4705008662545191,9539979154,6136463901,,037104035175
1150654618741342,1636375771,7599991412,,043246160123
7504932107086369,4797692234,5885045005,,017245084009
5825500016273591,7888791835,5797146117,,132207050076
3582263090648616,9405519914,2965266687,,027143036064
5523558414021902,4896853447,7159443143,,071169020212
7285756849656387,4095745383,1208785402,,121091032130
4878259578989693,2794738827,1016856045,,141187214216
9464172822102425,4310818259,8942238576,,110042158209
2614692567410752,8007402185,4492625407,,249003141040
9269045160045995,8350257640,9839593434,,049186061214
5723240373585647,6897092733,7958494437,,214173160101
3170453772608853,1011756664,4710312950,,069043050055
6582487646533010,3152108884,4593532102,,069147201128
3273581853954518,1906503386,2950759402,,024230025255
4192521411912683,7463844769,1552358922,,027237252120
8160149717247197,7575032731,8738033872,,011121085090
1711742210113797,3629484250,3735643923,,092074061003
9640586743566059,4437174078,3457284764,,070060179076
5134285723396492,7644843476,8017596790,,100137156062
3190620431219647,8540990094,9156301387,,234055120064
7280148382902643,5486152031,2643644517,,083169229046
3701930536224767,2428529361,8843726220,,224231047181
8458522885085722,4400919539,8400771142,,021204156055
1726132287459739,9066955201,1785430175,,232254115066
9932211933526362,9285199831,1153121203,,012111202006
6853730577858593,3537868976,6972951230,,245059148232
1285390954313707,7224573015,7120426793,,019104231135
4650421955470881,6386498527,4401573612,,142191242208
4397239155683952,2139737922,3583962209,,238222109060
5287474951903090,3279523050,2515295005,,144061106051
6735314884496490,1174135798,3241645514,,088107095090
7330665870775171,2929513766,2236730914,,116153252018
1744769540049729,2705016899,4143027878,,021025180015
8614055744714788,2846882161,2646092853,,219224058184
6808807692514294,5117316498,2387414613,,192207107196
3983820228616898,2789949373,2187623976,,167220031032
9802997464988374,5514851131,2009392798,,018251105134
9771568148892015,9543880001,8057511718,,095024141184
9059562375094807,2411272092,6643066405,,005184252108
9278985523163298,1860097617,2218988858,,065209202101
3069551649172497,8237380833,8183601465,,030183212077
9117944364002704,5637176934,4839565205,,182226075066
7235574687819915,3778169444,1263231240,,104244012048
6105139378995779,9360491257,9092343193,,137159081128
3441806914151178,1088866747,7567948114,,172108047219
9324084906294324,2108931441,9366880295,,003147198020
7164785922603380,8118724337,5506581476,,055096104004
3525376025927763,8180373015,6497643361,,253236087200
5891185633642964,2784883819,3578049499,,070075233178
6927723008667319,9186012425,8693219645,,027151183119
2615479075258463,5998943805,1104984016,,075071154189
8659970787254723,9296766443,6433125941,,031071167235
1141035191800229,1294590834,5311758411,,207191098244
2865918311487554,5221152318,1868492544,,079177052014
2298761976905631,4750456348,3661744602,,215223152044
8392127278628784,2028865518,7305258042,,237086165189
8394034074272013,9350979387,3393422977,,046188167117
9366559348570707,5145260536,3961206672,,143177103141
3695646359465196,7233249942,9030932353,,177086106187
6079684288501474,5819372113,3761961847,,086056150210
6104342030849524,5652601077,7397434674,,063039040029
8651096980596910,4388729329,6817958388,,188177236143
7098189511804017,2517154949,6399869506,,094087126141
5868954870953592,9353456768,2708696639,,053125074156
4457377083604787,4115205266,2879353386,,082211084108
7663035119705036,4292023422,7201130113,,192162058178
8120171614588236,5261135749,6262373911,,211165141182
7208757428970547,1697039397,6671464156,,208003115178
1706413561301159,2469313429,5753409138,,206195062252
7714474848581058,6128922991,1418003917,,098192133032
4115225568854264,2509176725,9199682691,,245202173239
1879871525850287,8545210932,7039955014,,002247229135
3090968050631691,8781662243,5749172022,,049088001025
1684711583375844,1912079195,2143560689,,097066188194
6450873307207177,8032962713,5591208936,,192099247015
6529206760771061,8605695669,3755944496,,090040210243
6364766146140550,6958303331,4667936685,,014033077222
9727259285181602,8054601407,3734123283,,213236056242
3939740932780521,1180236719,3445528716,,111069110105
6711670975761439,2945231142,2875457807,,241251049109
8057573039096461,9605919334,9097367346,,012081246036
5058198602029993,2526523558,3165722328,,181045110111
3054886260224047,9306123389,9124525965,,074221020047
5981321777967448,8081184851,8784010431,,250097215125
4381547758435534,4597117220,3032182131,,254192091246
2672977515910724,9459297712,3426535499,,152082024204
6277096091876222,8997258500,4570605732,,024019091052
4423392420186956,1366039728,1186406600,,056077153039
7955064248765620,4620753598,3579188798,,206145138233
3660541623278714,5878096289,7191643584,,209080131123
3219822914820121,2463309671,3574636872,,067100041229
1662089451325434,2361792016,8677307068,,133154240134
3413677483422064,8826137252,6648132115,,057191073006
4422733115000423,2260363816,1776357117,,106049153237
8060658708314445,4687903383,5679677161,,191158012194
2389605031466013,5952255182,1761391752,,043241155250
4509403774487710,7575433134,8328065292,,125122202217
4248899306410781,5617569424,1381575922,,145249057107
1824342120688604,6582684973,9606492890,,145143180195
9493426699172176,1097634221,2079878678,,150237079181
5005822831697336,9509420556,6986643410,,187126217161
7857599733697933,2407692034,4764763617,,188160200002
1920816377096686,4057159068,6979865710,,174090097103
1786301706828457,4734495042,6540943308,,070163055214
4881916801017982,4657464840,5693990003,,062116012213
6016875916815185,2557063795,1632881406,,115052093071
5615657706713295,6728563635,4038876534,,175017122130
1930377568195909,4815684991,3712446227,,043098168018
1807213446273450,4437569809,1645302038,,255023200238
5991968993747050,1994368188,9408001898,,044182044163
6376616554499890,6482589747,3148453796,,080186196093
8065597432653290,4690461734,2370696357,,057250019007
8779681815092646,2277950614,9246699748,,240034099089
1111155408204760,9140362371,3071908421,,040048056057
4727268362224156,5469933228,9832077152,,091235155031
8018132846073071,2804621381,4934197713,,188071251119
7528810215202319,8120615605,8518812056,,143187196181
6039860229397002,1223567941,1936506194,,091029182092
9941722071183100,1295268484,1061266588,,137162170007
3186430317694162,3526747565,3525447553,,096048220121
5693693041475493,3048601012,4863376313,,022247121106
7172774970804574,6846001098,8153703920,,177165232177
2526733659940721,3327719428,5189610037,,037067090178
3422203237467575,2135083646,9406711707,,103253214158
3417591139627081,4410664100,9297134758,,073074133046
2314463973990116,5647192764,9094762646,,031139067008
2506069208778419,1723185774,6513390650,,228047020044
3485641175036337,4722414631,2774628423,,177214113113
3699929920036071,5367318131,3059154236,,050021242178
8049632550393170,4041530477,1119442921,,254195142147
4252720797556313,3189078060,6537479489,,104088074100
9504796536333526,9545468157,8745652908,,096016255158
7493282941044418,9612639899,3738996728,,083097076125
5465793714763050,6100488195,1945834808,,045020159027
6554460415996462,3351768489,8351858157,,214152138018
5124049912328896,5549966649,8817035453,,208103236070
2220381056862877,8159204912,5574389069,,039108221220
1060955484360983,7561770072,6156950141,,060190088083
4564079606536232,2478619255,5815033918,,092138221125
8580580049596393,7832305686,6637611254,,082187193225
4421742978886216,6530469438,6171196416,,048213040232
8765991519417440,7099816416,4248273252,,162188149045
4965175352580237,3137507466,7505473261,,124110016055
4878644668777956,5199687099,9557267020,,188034035116
8417747030081560,3882025167,8192434860,,015019041020
6864021325037353,1172684301,7785686812,,170057055129
6353818357683615,5287000043,2768843874,,130112153070
3706079089233331,4199235874,6235255496,,128139034172
6433242380868744,4140705527,8490231543,,198063098184
7262637616750365,8233017721,1659046487,,157196192100
5314536029651147,6231852874,1599885633,,008225099235
2600014106120391,5120590842,9627321151,,172222160214
4587023389482203,3467779677,1686146177,,061037047088
3874539872510031,3799687315,5844216443,,150002151021
7619160035219614,4080507337,9987567783,,036073245070
6700678717063325,5354065716,6435561269,,156057252180
9716835804587946,5754329742,6811634297,,015077234101
8043400946471708,6181162701,8017536640,,124033227134
3935319130244302,1620123277,6145199510,,178155181211
3524720830687497,4374115502,3753821527,,092239182225
8078457502976214,9026439798,6282174963,,242230237100
4287769087960467,7060743623,6997916856,,086036197231
9395312933093530,8216895937,5488558022,,104104227075
2799640963383775,3727525740,5595987373,,194161221102
9982565865926863,6183086934,7140273014,,231086027031
2620639533127966,2516888774,1919139222,,147161033201
7914088525674524,3844572111,8929600632,,189182032167
1242440381615202,7399129028,9788527298,,035240074225
7550155637038129,9371505482,1332767245,,118112173027
9493561803497404,2878836965,8688314502,,095058156083
2888345543641856,2082809647,1666817559,,051248068044
8184910938707327,7155948235,1613078795,,066112226070
8487520817589919,1681203727,9659259570,,077131067072
1622927852447533,4580671460,4346480556,,100150131072
8636197671680544,8508995749,4252189368,,029224061089
8161135533927051,7546741316,1656395699,,074122015080
7061643720917207,6170452916,2586048410,,173109006001
2253612903880174,2233557289,9963378640,,240078115075
3727676320305046,6512359350,9311993348,,145140137131
3275951454263655,6055434544,7733502888,,142030173051
2388398252008178,4303059911,4855892453,,101229144229
4811198136597352,9870374607,7687229393,,028183172130
4395634598047576,7246725242,5404820500,,006023183239
5044833013326081,6258396060,8753536289,,092168078129
6385712855584288,9005165377,8773843906,,156117026082
6244389054947329,8900454771,7639031523,,101100071044
5813152526739896,9433203404,7437414308,,178105085093
9318108287720889,2158092807,3678781029,,110124077024
8832967739003508,3063088799,9491107158,,043212055192
4767720081609995,1573321170,3172307978,,087202146179
1331152903394570,4354403023,6629430215,,197027021234
9722824276258715,8066167622,7009683986,,225064045032
7319758157422571,2651765604,9506363475,,114154248031
8316523584558660,1621448128,3413806915,,157027093085
6348653928721341,5719458685,9610867380,,249134100004
9236195236530625,2733941624,8017042743,,027117083188
1985111243874383,9860379131,4130071384,,188115195115
3235868787649582,1460073271,7568626421,,040177236120
6987032616178911,9155179392,6071357937,,233022113173
2498245031386029,4959218902,2834696845,,230226065213
6518511768193061,7990142324,7746809896,,001104109096
6073035171661600,1014477641,4404865004,,192013216099
6809926744948574,5117248077,6914185421,,176014196224
6825348657663063,7673831101,4651911764,,007069112051
9708258362382626,7734298556,5908088655,,234169023050
3986757850124691,5301240165,4498756180,,008164125169
8171813553026793,1830728880,3095263820,,069053222090
1954261977585064,8577019017,4056317895,,065208182067
1888164922376788,8750668758,9825523090,,080053056214
2999609035271581,3517677005,8224237390,,159138243042
7727054850239876,7995844776,3008003917,,099116142043
6025960073096761,2532820191,6329897060,,055081050192
7193929449691348,6926717770,8035300583,,205026193092
2990878726103199,3682719160,9496050936,,166109213036
4369768830536479,4823625005,7082479349,,105049138231
5170900255628902,2394640559,1452496966,,194255240237
7120894354700395,8979174969,2518004854,,037038015022
7218904719185119,6827758031,2659296881,,124101082005
2357791635605136,4259564609,3348686869,,231203092186
9986507583932507,7581977205,9505411848,,246109044197
5348413974527222,3118065477,2700186847,,189220077164
3661016156749617,3415641122,7652464007,,042207035183
9291556410613142,3962364793,9399791654,,077013047008
1773312992234541,4847969893,6022580008,,005120219221
8487842187393092,6288412270,9469088530,,239167020092
7576616877598479,4721810600,9525423626,,244117112250
4137465628283649,6175261010,4820346783,,233230104036
4090067100273595,1311831661,4238025418,,177097207166
8064076401290731,1582918332,2547161425,,241145172207
5693785962693056,4169790997,8332696194,,173241116094
4137209395907024,6233290778,1372277437,,187243151158
1879310699612586,1415994170,8160659653,,117113239079
7503145008768159,2101472470,2172838267,,097128052129
5075282711385055,2757235114,3816527675,,075110055040
1605050592562474,9552635305,4731583559,,215214095057
1402469790030699,9116635925,3338452199,,049121250186
7402128975779960,4835847054,3338418643,,219144231089
1203427325295206,5696473543,5815968802,,017193254238
4090172487130226,4966690762,6113648149,,085102144078
1985053532347221,3627549477,7308946092,,041088203186
8206210706669789,2035989065,3515205852,,147009031038
9375994386947103,4129590603,4455305346,,014115007051
7669740544157368,5261711194,6168954758,,091048069131
5647658173043763,8712568483,9441999412,,148206106102
5971163401385859,9106614502,4371760841,,030086228116
3981287811786593,1429898519,4466266102,,174078250156
4840394656891603,7767471712,1677541437,,023102116081
5161814541487725,5295366353,1119412815,,037119077106
8185545706529416,8285892694,2655949324,,021210133020
6672377932394560,9309279227,8577963750,,029163046167
2678821903842115,8530483779,1774728579,,197104112187
6920503499222113,1705638884,9615291505,,063121000119
4563089544895763,4173554352,1658373999,,156071021034
7641801976423690,3455450949,3490824215,,097096025104
8954234825120950,8160992941,2562562490,,158076086171
5049411978287780,1826972878,1928782802,,048083148114
4869067997519953,4531811853,4986505557,,064189196173
1040082304843254,9784084995,8842482005,,007146150209
2934713994972595,1770480897,3945202041,,150184184215
3507106438499005,4553129661,3915807319,,003109099204
7338906808674128,1848877400,9610854054,,179143162125
8169802834078292,6561982502,3376462060,,063174244157
6200286541163906,9853109380,1341662451,,125153239245
8201273317977092,2930446141,3083205683,,189214150125
5835866337479050,3657065261,1788517273,,079243104100
4294768999995794,1135252403,7126543886,,078194028142
2775085613727565,4109822170,1804437737,,123088030216
2026413249562182,8563835154,4580902579,,060046078061
7041138916595584,2854663638,2051772590,,232004138109
5408882123620270,3954581592,7255617638,,242215179013
9700201553908929,5978162882,8024865358,,144102096236
3822895770050246,2623867626,3960340590,,067128054231
4500551234065547,6031017972,9623446290,,157022225083
4535722782831989,9740814656,9614429514,,247210050246
2028913476530404,2805418091,4215558262,,057214147074
4170396028376796,1676604772,9380415280,,027248129115
5124044113992409,1314447563,4254556460,,239161037235
2553990538722049,2782638387,9327988892,,243251156067
7067151606720127,2866672076,8945414590,,187060022045
8211283186951999,6008744392,3274611172,,221173247227
9274758284433443,2945857110,3065705405,,039034201244
6315763402365809,7223659197,5607342446,,133251232174
7053829782162973,7206553278,7411583183,,110040196075
3820926505379494,6651018198,1495076257,,239245021220
3148871428648573,3603958409,3690179068,,194189179043
2053380695646805,4588976489,2942167303,,172146030126
4362440487895422,6137939009,5867805724,,077076222076
2273246033186488,6564277090,5154789593,,149232170123
4498966021139233,3497104816,4891728297,,208210207004
6372125415323595,1231035712,8918915082,,083157209051
6177390393935202,4681542027,1228615871,,147187162139
4810393553817852,7700427495,3676815058,,190037057249
5383534614416877,4507718470,3231985336,,175162188110
5840284843162699,9816845002,4122828779,,077047178225
9279067837387260,4761528424,3755275435,,008184215156
9382954299442156,4431433612,1880018244,,195070181206
2560361618205391,9807939295,5781397906,,224094109001
2502991828828211,1318570313,1054197578,,167164141150
3601592643202585,5653888632,4050237649,,112210153143
2685234100369750,5696703644,6059250053,,115244156247
8583925753368787,6416555890,3997431923,,006242219104
6579147274669247,3357539470,3346703404,,138050219248
8795928513214377,4556705841,2504540807,,061187224203
9573430574742963,5484025579,8350402056,,073154015203
5364966714150771,4598759233,2650901331,,127110172045
2757561333477480,4393144996,2550251083,,215072207132
4458263923424736,9973832043,1704485464,,239250027105
6058281613394119,2899868676,1945934602,,222233195213
6882329249899211,9934205769,5719001545,,053234233089
4685152785324062,8559742010,2246113479,,031012085116
5429072000632816,2979547011,1923869511,,057120023082
7396393499836804,8221295771,9119796208,,025011046142
4997862245639727,2450330956,1114127251,,161016039221
2506483352856926,1130341144,5653344616,,069144152157
6092650452117237,2385112390,1475954133,,000013016116
8168657031855280,3516165957,8744705320,,239065066155
2986352628669270,9944838922,7601440346,,234082154076
1294489982134144,6112823642,4164767604,,155114027180
3025207109567179,5716993348,1030319566,,204213010163
3600111085500395,2595749987,2373782379,,031072103029
8032279525211716,3597900199,2430622502,,014204238088
6094924098929593,4089049607,7473379069,,146201102169
7958490158738706,9540125459,9051658663,,172174195129
5461387683417538,6638622165,4238458647,,088074200000
5600930242321125,3886984936,7151725654,,058229189236
6158548266509663,6549690147,1067604757,,001059047002
3412926002308516,1684078591,1734939667,,021143234153
5891868000014003,7614306997,2283621339,,022181044190
9925177505294688,6528412331,9344351248,,144066190035
5882292764485431,4298479493,4681345514,,094029095239
7816524653732141,1646724373,3893558291,,083167062037
7845508033641657,5477330907,1847767896,,141054220174
4975476356781765,6924672281,1318943812,,019206179226
2968450282835683,9763378972,8150018414,,097055117088
4829457221710139,7161946294,5412944279,,173045168191
7629196561905341,1112748733,2373225204,,070238135067
6887750892913585,3573594440,7561068269,,200210243239
3229567994998181,9601941558,7450184446,,059022088099
8879586934597388,6349866419,6545719354,,096193076228
1290309721486481,2466684707,9285364965,,031235012254
3367228991350962,7510701005,2918050690,,158251080027
8766002447963947,3276483960,6370871025,,175068045253
1783474262089727,7035216541,3113714415,,237180017197
8793842814640777,3418073058,4151804013,,117073254234
2057322138075853,6307728222,4118477237,,203128096063
8312846577716133,6676402384,5278597810,,055084146023
2890413693140785,3840364562,8088463833,,198002128125
7643828262581902,6867830047,6981615432,,204212165252
7207162275737122,4528651553,8129127565,,009145059053
8755634405732691,9769778410,4568163770,,188116167216
6496749442726058,4067844091,3190162350,,128064116037
4856586996793735,7979394470,6677649099,,201131090062
6549794244019580,5522758283,1033408431,,223124156203
8069293428926222,1892994637,5996853335,,040004228163
8327623116293785,7692685951,6012217942,,201012228213
8254763292471990,7949648358,9512199444,,121043085145
6134771096261427,1793565790,4114213348,,018164245078
5794357535148813,1277087771,3355780575,,197071137121
6376016066621465,6977205339,3425401732,,241171044203
2516606805818449,5316320735,4898863726,,026201033146
9818050285106817,9368508491,1560218779,,023108167041
3635820158475786,4998184156,2550511237,,179230113019
6158742296477252,3214757242,1677102178,,000242149210
9578429522843720,4280722909,4549434172,,186067142118
5633440173882872,5570557852,2097874931,,153098043041
9107880285271573,2150189847,1133290431,,158189008205
8342498618183505,1281451607,3562110878,,158161119109
2221274359606568,8287032823,2562838716,,153167208077
7756249684687282,8432663268,6062779250,,141006052115
4707328950111332,7045772988,5473025524,,173221134215
1534001524960570,1681151168,2352047556,,146006183070
3497909997409229,4079453436,9874017746,,078084154246
6907791369131180,7564088904,9379324846,,150097072114
7317888847461921,1918583210,4444443569,,211084084160
2195172859172622,8637718187,4088146908,,169168043049
2317241772235018,5647877356,2979500120,,141016192139
3901189039356166,4751414261,8165265469,,026007002199
3229774484726320,8825588977,3823356060,,242145239048
8598075295035083,2674525521,8701594630,,036077017055
4537136105927991,8517451065,4562498837,,034055222074
2280568076348125,8549083668,5403371592,,095024178190
6696172791572692,1181759574,8021068713,,200143059002
6654832405456290,8197295338,3238603951,,118233004245
4379251982804949,3934250362,3480555136,,019153072088
1680191616989909,2262003579,4925230688,,048007168211
8157110453661140,9689853136,8922135747,,034082051246
7925496810987667,5658351000,7042479436,,178085185128
4628556275224409,6915334476,7022047125,,248031225107
7753619244170902,4943000904,7180363965,,186148139232
7257334753545339,4315873227,4874572470,,065190050067
8902172615522617,4138676512,2453107692,,061067010208
5095532074758856,2582144815,1124500087,,185164002007
5395915993668075,9513913427,3078503249,,245019053154
6241789947132647,5176753145,3440590633,,108001188155
8826422561379175,9854204279,4393660028,,227043205109
8630605431716586,8251009913,7227060331,,142132061163
1838947698888000,5456204585,6611046762,,054117198049
9756350534179560,8958425729,9158276090,,079157016103
6718136743325226,2025711675,4429677390,,217013063095
7280619428762690,4936276994,5312990844,,240092234002
8657077823798296,2524985960,6282822566,,052251218023
8166827515244685,4044608073,4753696734,,084128004067
4582305667910333,1438841120,7186590587,,206120165216
9720124576248777,9996130630,3822302662,,235191174081
8429565122942746,7871325709,1638955572,,048016029205
5455995119756747,7555028111,3962326900,,069034216220
3908110624576646,4381741645,7580385337,,246021099072
3554379522429902,3338085359,7681374770,,117234067181
5929734848225078,1853061625,4366568207,,003098151016
2176286650398102,3548280128,7451175303,,024043240023
8677939372961895,6145328533,5078543414,,158229205146
8100407658519261,1931072706,8407759440,,021006127047
9053829660529113,1969449751,8303966961,,192024192013
7865774442166542,9084772460,3693012756,,098072209046
1413816011918498,4671396162,9165341108,,095129133099
6640121416006369,4106811051,7455461147,,114230157177
8536343826366415,5106893220,8155321918,,214221084246
1146649337243270,7463438053,7564894291,,115130247022
9371587578200547,2672205455,8584013581,,227071144221
2422990773259826,4830354490,6523317920,,093169251218
5111947749924282,1793833723,2953834492,,215067030172
9933682302438434,4523371522,6293627385,,171015193247
4853276973994474,9716199001,8202810338,,071067118198
9968412274040878,5753436964,9922540286,,004120172087
9191214260555428,8639170637,7244769968,,097108041214
8945677179260481,4969952018,5171336708,,070245245015
3718961903220585,6915420346,3032898902,,070253130088
8876103120273185,8313636100,1678766266,,095124053097
8895670019529264,6212809380,4659740195,,040234048070
1840732435162046,8696935879,7060247848,,123031222179
4246512755905464,1248872076,1835077717,,177098101180
1742377582592771,2231951978,1253835357,,053229153193
6985360646580029,7610939632,4768951312,,151199158220
6844874551063642,1969992961,5689529608,,251053145233
1466455634106904,7345156560,6137833903,,053155116190
6634942960051216,4599462782,9525291871,,046213059250
7539119085083264,3519243506,9047336929,,086136002161
7802526826305256,2749250097,6204557517,,125128234230
4866167356742081,4105064001,7685566528,,074099032115
1821449670385987,5044141808,1932649106,,116103192050
1857338624183833,3172620347,6860212766,,145110148162
2922324287140153,1315686781,5433069920,,219154196253
1702010157433151,7233251393,6480112030,,039047174096
6347389472283910,6734602842,6857503396,,190245115007
5678736480281841,2796451594,2316333341,,104106131033
